Order ID,Contract Number,Client Name,Client Region,Delivery Country,Division,Product Category,Defense Platform,Serial Number,Order Date,Scheduled Delivery Date,Actual Delivery Date,Delivery Status,Unit Price USD,Quantity Ordered,Total Contract Value USD,Production Cost USD,Gross Margin USD,Quality Control Score,Security Clearance Level,Warranty Period Months
ORD-10547,ALPHA-CNT-2024-405,Ministry of Defense - Canada,North America,Canada,Land Defense,Armored Tactical Vehicle,Airborne,SN-ALPHA-119535,6/5/2025,11/9/2025,1/9/2025,Delivered On Time,1467158,19,27876002,21355570.04,6520431.96,88.88,Level 3 Top Secret,36
ORD-10548,ALPHA-CNT-2025-523,Ministry of Defense - Canada,North America,Canada,Aerospace Systems,Flight Control Radar,Airborne,SN-ALPHA-990856,31/1/2023,10/4/2023,,Under Testing,625610,15,9384150,6233159.05,3150990.95,99.81,Level 1 Standard,36
ORD-10549,ALPHA-CNT-2023-155,Ministry of Defense - Australia,Asia Pacific,Australia,Naval Technology,Naval Target Radar,Airborne,SN-ALPHA-631815,27/10/2023,19/1/2024,25/1/2024,Delivered Delayed,1256126,9,11305134,7560614.63,3744519.37,92.85,Level 2 Restricted,60
ORD-10550,ALPHA-CNT-2024-991,Ministry of Defense - Poland,Europe,Poland,Land Defense,Armored Tactical Vehicle,Maritime,SN-ALPHA-762308,29/10/2024,14/12/2024,24/12/2024,Delivered Delayed,505433,10,5054330,3267688.71,1786641.29,91.42,Level 2 Restricted,48
ORD-10551,ALPHA-CNT-2025-974,Ministry of Defense - USA,North America,USA,Land Defense,Artillery Tracking Unit,Airborne,SN-ALPHA-132709,17/12/2025,2/5/2026,23/6/2026,Delivered Delayed,674987,44,29699428,23512340.25,6187087.75,94.64,Level 2 Restricted,60
ORD-10552,ALPHA-CNT-2023-254,Ministry of Defense - USA,North America,USA,Naval Technology,Naval Target Radar,Maritime,SN-ALPHA-952117,3/10/2024,14/2/2025,,Under Testing,140140,31,4344340,3146568.81,1197771.19,91.62,Level 3 Top Secret,24
ORD-10553,ALPHA-CNT-2024-240,Ministry of Defense - UAE,Middle East,UAE,Aerospace Systems,Jet Engine Turbine Component,Maritime,SN-ALPHA-710156,13/11/2023,6/3/2024,,In Production,1497307,23,34438061,19657443.81,14780617.19,89.03,Level 1 Standard,24
ORD-10554,ALPHA-CNT-2025-305,Ministry of Defense - UAE,Middle East,UAE,Aerospace Systems,Flight Control Radar,Airborne,SN-ALPHA-707021,14/5/2023,29/10/2023,6/12/2023,Delivered Delayed,1478078,30,44342340,33954699.26,10387640.74,88.02,Level 3 Top Secret,60
ORD-10555,ALPHA-CNT-2023-450,Ministry of Defense - Canada,North America,Canada,Tactical Avionics,Tactical Data Link,Ground Tactical,SN-ALPHA-524814,1/1/2023,30/5/2023,17/6/2023,Delivered Delayed,1396853,33,46096149,30890872.61,15205276.39,93.35,Level 1 Standard,48
ORD-10556,ALPHA-CNT-2024-519,Ministry of Defense - Japan,Asia Pacific,Japan,Cyber Security,Quantum Cipher Hardware,Digital Command,SN-ALPHA-906564,15/6/2025,29/10/2025,23/10/2025,Delivered On Time,1196204,9,10765836,6106258.12,4659577.88,97.96,Level 3 Top Secret,60
ORD-10557,ALPHA-CNT-2025-683,Ministry of Defense - Brazil,LATAM,Brazil,Naval Technology,Sonar Detection Array,Maritime,SN-ALPHA-718697,29/12/2024,12/2/2025,6/2/2025,Delivered On Time,1183634,47,55630798,38242241.29,17388556.71,94.81,Level 3 Top Secret,24
ORD-10558,ALPHA-CNT-2023-568,Ministry of Defense - Brazil,LATAM,Brazil,Naval Technology,Naval Target Radar,Airborne,SN-ALPHA-323095,13/9/2025,4/12/2025,7/1/2026,Delivered Delayed,531799,1,531799,347951.34,183847.66,99.89,Level 1 Standard,48
ORD-10559,ALPHA-CNT-2024-246,Ministry of Defense - Canada,North America,Canada,Naval Technology,Sonar Detection Array,Maritime,SN-ALPHA-138436,13/2/2023,30/6/2023,25/6/2023,Delivered On Time,1250118,44,55005192,42323049.24,12682142.76,91.41,Level 3 Top Secret,24
ORD-10560,ALPHA-CNT-2025-423,Ministry of Defense - USA,North America,USA,Aerospace Systems,Jet Engine Turbine Component,Ground Tactical,SN-ALPHA-678388,17/11/2025,26/3/2026,24/3/2026,Delivered On Time,1403849,35,49134715,29529897.43,19604817.57,91.34,Level 1 Standard,48
ORD-10561,ALPHA-CNT-2023-983,Ministry of Defense - USA,North America,USA,Cyber Security,Encrypted Comms Server,Ground Tactical,SN-ALPHA-373276,14/8/2023,9/2/2024,4/2/2024,Delivered On Time,1369251,11,15061761,11395971.66,3665789.34,89.9,Level 2 Restricted,48
ORD-10562,ALPHA-CNT-2024-832,Ministry of Defense - South Korea,Asia Pacific,South Korea,Tactical Avionics,Tactical Data Link,Airborne,SN-ALPHA-669868,26/8/2025,30/9/2025,26/9/2025,Delivered On Time,1397758,34,47523772,32763942.15,14759829.85,89.95,Level 2 Restricted,60
ORD-10563,ALPHA-CNT-2025-284,Ministry of Defense - UAE,Middle East,UAE,Land Defense,Artillery Tracking Unit,Maritime,SN-ALPHA-665892,10/4/2024,4/10/2024,24/11/2024,Delivered Delayed,1448659,16,23178544,13064646.03,10113897.97,91.39,Level 2 Restricted,60
ORD-10564,ALPHA-CNT-2023-897,Ministry of Defense - Canada,North America,Canada,Land Defense,Ballistic Shielding Suite,Digital Command,SN-ALPHA-595036,16/5/2023,20/9/2023,,Under Testing,92674,9,834066,661382.08,172683.92,97.43,Level 3 Top Secret,60
ORD-10565,ALPHA-CNT-2024-182,Ministry of Defense - USA,North America,USA,Naval Technology,Submarine Communications Module,Digital Command,SN-ALPHA-785672,2/6/2023,1/11/2023,27/10/2023,Delivered On Time,177572,32,5682304,3853476.11,1828827.89,98.78,Level 2 Restricted,48
ORD-10566,ALPHA-CNT-2025-599,Ministry of Defense - Poland,Europe,Poland,Cyber Security,Quantum Cipher Hardware,Maritime,SN-ALPHA-912853,19/9/2023,20/10/2023,11/10/2023,Delivered On Time,341975,15,5129625,3194316.05,1935308.95,99.6,Level 1 Standard,48
ORD-10567,ALPHA-CNT-2023-440,Ministry of Defense - Japan,Asia Pacific,Japan,Aerospace Systems,Flight Control Radar,Maritime,SN-ALPHA-255852,24/11/2024,24/3/2025,,In Production,631462,12,7577544,5056886.95,2520657.05,90.76,Level 2 Restricted,24
ORD-10568,ALPHA-CNT-2024-746,Ministry of Defense - USA,North America,USA,Cyber Security,Threat Intelligence Node,Maritime,SN-ALPHA-483588,27/12/2024,12/4/2025,3/4/2025,Delivered On Time,481436,33,15887388,12145343.26,3742044.74,98.49,Level 2 Restricted,36
ORD-10569,ALPHA-CNT-2025-281,Ministry of Defense - Poland,Europe,Poland,Cyber Security,Encrypted Comms Server,Airborne,SN-ALPHA-511564,11/1/2024,19/5/2024,,In Production,495935,45,22317075,13975527.72,8341547.28,91.91,Level 3 Top Secret,60
ORD-10570,ALPHA-CNT-2023-420,Ministry of Defense - Brazil,LATAM,Brazil,Aerospace Systems,Flight Control Radar,Ground Tactical,SN-ALPHA-334153,25/3/2025,9/8/2025,8/8/2025,Delivered On Time,830296,14,11624144,6953203.74,4670940.26,89.34,Level 1 Standard,24
ORD-10571,ALPHA-CNT-2024-749,Ministry of Defense - USA,North America,USA,Naval Technology,Naval Target Radar,Digital Command,SN-ALPHA-909652,17/10/2025,2/4/2026,2/4/2026,Delivered On Time,1151627,8,9213016,5364442.67,3848573.33,98.35,Level 3 Top Secret,24
ORD-10572,ALPHA-CNT-2025-159,Ministry of Defense - USA,North America,USA,Cyber Security,Threat Intelligence Node,Airborne,SN-ALPHA-718241,6/11/2023,23/4/2024,,Under Testing,1301661,8,10413288,6502732.32,3910555.68,95.57,Level 3 Top Secret,12
ORD-10573,ALPHA-CNT-2023-104,Ministry of Defense - France,Europe,France,Land Defense,Ballistic Shielding Suite,Maritime,SN-ALPHA-868844,6/12/2024,2/3/2025,28/2/2025,Delivered On Time,1417372,27,38269044,28510897.84,9758146.16,89.96,Level 1 Standard,60
ORD-10574,ALPHA-CNT-2024-562,Ministry of Defense - South Korea,Asia Pacific,South Korea,Aerospace Systems,Flight Control Radar,Maritime,SN-ALPHA-998801,22/6/2024,23/11/2024,8/12/2024,Delivered Delayed,1164100,12,13969200,9330120.76,4639079.24,93.11,Level 3 Top Secret,24
ORD-10575,ALPHA-CNT-2025-380,Ministry of Defense - Canada,North America,Canada,Tactical Avionics,Tactical Data Link,Ground Tactical,SN-ALPHA-405134,11/11/2025,5/2/2026,,In Production,318614,1,318614,193357.41,125256.59,91.42,Level 1 Standard,12
ORD-10576,ALPHA-CNT-2023-314,Ministry of Defense - Brazil,LATAM,Brazil,Naval Technology,Naval Target Radar,Maritime,SN-ALPHA-240384,18/6/2023,25/9/2023,16/9/2023,Delivered On Time,567733,43,24412519,14441134.07,9971384.93,96.77,Level 2 Restricted,60
ORD-10577,ALPHA-CNT-2024-879,Ministry of Defense - Canada,North America,Canada,Aerospace Systems,Jet Engine Turbine Component,Airborne,SN-ALPHA-587274,8/7/2024,26/11/2024,4/12/2024,Delivered Delayed,365617,40,14624680,9260089.53,5364590.47,93.4,Level 1 Standard,48
ORD-10578,ALPHA-CNT-2025-892,Ministry of Defense - Brazil,LATAM,Brazil,Tactical Avionics,Tactical Data Link,Airborne,SN-ALPHA-625465,5/12/2023,7/5/2024,,Under Testing,987384,42,41470128,32553266.41,8916861.59,99.77,Level 1 Standard,12
ORD-10579,ALPHA-CNT-2023-272,Ministry of Defense - Qatar,Middle East,Qatar,Tactical Avionics,Tactical Data Link,Ground Tactical,SN-ALPHA-635205,17/8/2025,23/9/2025,13/9/2025,Delivered On Time,1143015,11,12573165,7993473.61,4579691.39,88.65,Level 1 Standard,48
ORD-10580,ALPHA-CNT-2024-690,Ministry of Defense - Qatar,Middle East,Qatar,Cyber Security,Threat Intelligence Node,Airborne,SN-ALPHA-194952,16/9/2024,23/1/2025,,In Production,326452,39,12731628,10147502.44,2584125.56,92.22,Level 3 Top Secret,36
ORD-10581,ALPHA-CNT-2025-882,Ministry of Defense - Brazil,LATAM,Brazil,Cyber Security,Quantum Cipher Hardware,Digital Command,SN-ALPHA-516059,17/10/2025,10/2/2026,20/2/2026,Delivered Delayed,141563,43,6087209,4086389.75,2000819.25,93.73,Level 1 Standard,36
ORD-10582,ALPHA-CNT-2023-262,Ministry of Defense - Japan,Asia Pacific,Japan,Cyber Security,Threat Intelligence Node,Airborne,SN-ALPHA-481540,13/10/2024,23/2/2025,17/3/2025,Delivered Delayed,801616,31,24850096,14780612.94,10069483.06,93.99,Level 1 Standard,36
ORD-10583,ALPHA-CNT-2024-601,Ministry of Defense - USA,North America,USA,Aerospace Systems,Recon Surveillance Drone,Airborne,SN-ALPHA-626560,15/11/2024,26/1/2025,28/2/2025,Delivered Delayed,1395801,17,23728617,18337119.83,5391497.17,91.76,Level 1 Standard,36
ORD-10584,ALPHA-CNT-2025-904,Ministry of Defense - USA,North America,USA,Aerospace Systems,Recon Surveillance Drone,Airborne,SN-ALPHA-111106,27/6/2024,23/11/2024,13/11/2024,Delivered On Time,780602,33,25759866,17132599.48,8627266.52,96.68,Level 2 Restricted,24
ORD-10585,ALPHA-CNT-2023-881,Ministry of Defense - Saudi Arabia,Middle East,Saudi Arabia,Naval Technology,Submarine Communications Module,Digital Command,SN-ALPHA-794868,6/12/2023,6/2/2024,,Under Testing,809495,32,25903840,18842915.23,7060924.77,98.41,Level 1 Standard,36
ORD-10586,ALPHA-CNT-2024-898,Ministry of Defense - Chile,LATAM,Chile,Cyber Security,Quantum Cipher Hardware,Maritime,SN-ALPHA-350484,30/10/2025,14/4/2026,,Under Testing,1019655,29,29569995,23535583.9,6034411.1,99.17,Level 3 Top Secret,24
ORD-10587,ALPHA-CNT-2025-190,Ministry of Defense - USA,North America,USA,Tactical Avionics,Night Vision Targeting System,Airborne,SN-ALPHA-989173,28/6/2024,3/8/2024,4/9/2024,Delivered Delayed,217896,21,4575816,2574097.09,2001718.91,97.58,Level 1 Standard,24
ORD-10588,ALPHA-CNT-2023-232,Ministry of Defense - USA,North America,USA,Land Defense,Armored Tactical Vehicle,Ground Tactical,SN-ALPHA-945718,17/8/2024,25/12/2024,30/1/2025,Delivered Delayed,671912,21,14110152,8101677.33,6008474.67,98.12,Level 1 Standard,60
ORD-10589,ALPHA-CNT-2024-729,Ministry of Defense - India,Asia Pacific,India,Naval Technology,Submarine Communications Module,Digital Command,SN-ALPHA-743863,8/3/2024,29/8/2024,11/10/2024,Delivered Delayed,469515,40,18780600,13711982.47,5068617.53,94.55,Level 2 Restricted,24
ORD-10590,ALPHA-CNT-2025-544,Ministry of Defense - Poland,Europe,Poland,Aerospace Systems,Flight Control Radar,Ground Tactical,SN-ALPHA-817395,14/3/2025,19/4/2025,12/4/2025,Delivered On Time,1067497,23,24552431,15233709.29,9318721.71,97.83,Level 1 Standard,24
ORD-10591,ALPHA-CNT-2023-748,Ministry of Defense - UAE,Middle East,UAE,Naval Technology,Naval Target Radar,Airborne,SN-ALPHA-273899,19/3/2025,9/5/2025,9/6/2025,Delivered Delayed,80063,6,480378,286341.48,194036.52,91.61,Level 3 Top Secret,36
ORD-10592,ALPHA-CNT-2024-539,Ministry of Defense - UAE,Middle East,UAE,Naval Technology,Sonar Detection Array,Ground Tactical,SN-ALPHA-893988,29/4/2023,15/9/2023,7/10/2023,Delivered Delayed,1089272,22,23963984,13416008.06,10547975.94,92.74,Level 1 Standard,24
ORD-10593,ALPHA-CNT-2025-513,Ministry of Defense - UK,Europe,UK,Naval Technology,Naval Target Radar,Airborne,SN-ALPHA-639111,8/3/2024,11/5/2024,29/5/2024,Delivered Delayed,304371,38,11566098,6424524.2,5141573.8,91.77,Level 3 Top Secret,48
ORD-10594,ALPHA-CNT-2023-539,Ministry of Defense - USA,North America,USA,Naval Technology,Naval Target Radar,Digital Command,SN-ALPHA-247189,28/5/2024,23/10/2024,15/12/2024,Delivered Delayed,1035976,37,38331112,28503835.2,9827276.8,93.56,Level 2 Restricted,36
ORD-10595,ALPHA-CNT-2024-588,Ministry of Defense - Japan,Asia Pacific,Japan,Land Defense,Artillery Tracking Unit,Ground Tactical,SN-ALPHA-567896,3/1/2023,20/3/2023,12/3/2023,Delivered On Time,152166,45,6847470,3996240.72,2851229.28,91.4,Level 1 Standard,12
ORD-10596,ALPHA-CNT-2025-492,Ministry of Defense - India,Asia Pacific,India,Cyber Security,Threat Intelligence Node,Ground Tactical,SN-ALPHA-266956,20/2/2024,2/4/2024,1/4/2024,Delivered On Time,1113082,8,8904656,5938783.6,2965872.4,99.44,Level 2 Restricted,36
ORD-10597,ALPHA-CNT-2023-104,Ministry of Defense - Saudi Arabia,Middle East,Saudi Arabia,Tactical Avionics,Night Vision Targeting System,Airborne,SN-ALPHA-287847,7/9/2025,12/12/2025,7/12/2025,Delivered On Time,1323989,41,54283549,38078509.31,16205039.69,91.72,Level 1 Standard,24
ORD-10598,ALPHA-CNT-2024-138,Ministry of Defense - India,Asia Pacific,India,Naval Technology,Submarine Communications Module,Airborne,SN-ALPHA-693868,1/10/2023,5/2/2024,30/1/2024,Delivered On Time,1047358,49,51320542,33722109.74,17598432.26,89.17,Level 3 Top Secret,48
ORD-10599,ALPHA-CNT-2025-646,Ministry of Defense - France,Europe,France,Naval Technology,Naval Target Radar,Maritime,SN-ALPHA-693297,27/6/2025,18/10/2025,30/10/2025,Delivered Delayed,1212180,35,42426300,23621973.74,18804326.26,94.27,Level 2 Restricted,36
ORD-10600,ALPHA-CNT-2023-304,Ministry of Defense - USA,North America,USA,Naval Technology,Naval Target Radar,Airborne,SN-ALPHA-791444,20/7/2023,12/10/2023,4/11/2023,Delivered Delayed,1124602,11,12370622,9226942.33,3143679.67,88.68,Level 1 Standard,48
ORD-10601,ALPHA-CNT-2024-848,Ministry of Defense - Germany,Europe,Germany,Cyber Security,Threat Intelligence Node,Airborne,SN-ALPHA-253300,27/6/2025,20/11/2025,7/1/2026,Delivered Delayed,470888,24,11301312,6245424.91,5055887.09,89.32,Level 3 Top Secret,12
ORD-10602,ALPHA-CNT-2025-482,Ministry of Defense - Chile,LATAM,Chile,Aerospace Systems,Flight Control Radar,Maritime,SN-ALPHA-871667,23/9/2024,14/1/2025,4/1/2025,Delivered On Time,1413133,49,69243517,51272918.31,17970598.69,90.61,Level 2 Restricted,12
ORD-10603,ALPHA-CNT-2023-114,Ministry of Defense - Qatar,Middle East,Qatar,Aerospace Systems,Recon Surveillance Drone,Airborne,SN-ALPHA-867562,30/12/2024,25/4/2025,6/6/2025,Delivered Delayed,1353692,21,28427532,21983753.12,6443778.88,93.53,Level 1 Standard,60
ORD-10604,ALPHA-CNT-2024-429,Ministry of Defense - Japan,Asia Pacific,Japan,Land Defense,Ballistic Shielding Suite,Airborne,SN-ALPHA-606990,23/12/2023,28/4/2024,21/4/2024,Delivered On Time,1425786,2,2851572,1876933.15,974638.85,93.16,Level 2 Restricted,60
ORD-10605,ALPHA-CNT-2025-875,Ministry of Defense - Brazil,LATAM,Brazil,Aerospace Systems,Jet Engine Turbine Component,Maritime,SN-ALPHA-476224,30/6/2025,9/10/2025,1/10/2025,Delivered On Time,240285,40,9611400,6573098.23,3038301.77,97.52,Level 1 Standard,36
ORD-10606,ALPHA-CNT-2023-953,Ministry of Defense - South Korea,Asia Pacific,South Korea,Naval Technology,Naval Target Radar,Digital Command,SN-ALPHA-142383,13/6/2025,28/10/2025,14/12/2025,Delivered Delayed,1149547,19,21841393,14617261.58,7224131.42,96.8,Level 3 Top Secret,60
ORD-10607,ALPHA-CNT-2024-643,Ministry of Defense - USA,North America,USA,Naval Technology,Submarine Communications Module,Digital Command,SN-ALPHA-329448,27/1/2023,1/5/2023,,In Production,470497,39,18349383,11877595.15,6471787.85,93.07,Level 3 Top Secret,48
ORD-10608,ALPHA-CNT-2025-295,Ministry of Defense - Canada,North America,Canada,Naval Technology,Submarine Communications Module,Airborne,SN-ALPHA-898461,26/7/2024,14/9/2024,10/9/2024,Delivered On Time,163978,28,4591384,3543887.9,1047496.1,91.97,Level 2 Restricted,60
ORD-10609,ALPHA-CNT-2023-118,Ministry of Defense - USA,North America,USA,Land Defense,Artillery Tracking Unit,Airborne,SN-ALPHA-611329,2/1/2024,31/5/2024,31/5/2024,Delivered On Time,1257739,17,21381563,16538283.57,4843279.43,91.77,Level 2 Restricted,48
ORD-10610,ALPHA-CNT-2024-792,Ministry of Defense - Australia,Asia Pacific,Australia,Naval Technology,Sonar Detection Array,Maritime,SN-ALPHA-343007,10/12/2025,13/1/2026,10/1/2026,Delivered On Time,153864,6,923184,585256.27,337927.73,97.21,Level 1 Standard,60
ORD-10611,ALPHA-CNT-2025-104,Ministry of Defense - Chile,LATAM,Chile,Aerospace Systems,Flight Control Radar,Maritime,SN-ALPHA-165914,13/9/2025,28/2/2026,22/2/2026,Delivered On Time,1081259,19,20543921,14458142.66,6085778.34,88.62,Level 3 Top Secret,60
ORD-10612,ALPHA-CNT-2023-741,Ministry of Defense - Canada,North America,Canada,Cyber Security,Encrypted Comms Server,Digital Command,SN-ALPHA-377198,31/10/2024,13/12/2024,25/1/2025,Delivered Delayed,986114,38,37472332,29293129.58,8179202.42,88.15,Level 1 Standard,60
ORD-10613,ALPHA-CNT-2024-851,Ministry of Defense - Brazil,LATAM,Brazil,Cyber Security,Threat Intelligence Node,Ground Tactical,SN-ALPHA-487380,10/7/2023,6/11/2023,6/11/2023,Delivered On Time,444295,28,12440260,9834207.47,2606052.53,97.47,Level 3 Top Secret,24
ORD-10614,ALPHA-CNT-2025-354,Ministry of Defense - Australia,Asia Pacific,Australia,Tactical Avionics,Tactical Data Link,Airborne,SN-ALPHA-345386,25/5/2024,20/8/2024,20/8/2024,Delivered On Time,669674,2,1339348,907059.72,432288.28,93.68,Level 2 Restricted,24
ORD-10615,ALPHA-CNT-2023-331,Ministry of Defense - Chile,LATAM,Chile,Aerospace Systems,Recon Surveillance Drone,Ground Tactical,SN-ALPHA-144887,12/12/2025,28/1/2026,25/1/2026,Delivered On Time,498648,38,18948624,12566844.94,6381779.06,89.56,Level 1 Standard,60
ORD-10616,ALPHA-CNT-2024-810,Ministry of Defense - India,Asia Pacific,India,Naval Technology,Submarine Communications Module,Ground Tactical,SN-ALPHA-801062,10/4/2024,20/5/2024,16/5/2024,Delivered On Time,655151,37,24240587,15021251.3,9219335.7,90.8,Level 1 Standard,48
ORD-10617,ALPHA-CNT-2025-998,Ministry of Defense - Japan,Asia Pacific,Japan,Cyber Security,Threat Intelligence Node,Maritime,SN-ALPHA-316818,19/4/2025,26/5/2025,23/5/2025,Delivered On Time,390435,4,1561740,1233334.14,328405.86,99.1,Level 3 Top Secret,36
ORD-10618,ALPHA-CNT-2023-452,Ministry of Defense - UAE,Middle East,UAE,Aerospace Systems,Jet Engine Turbine Component,Airborne,SN-ALPHA-643042,20/7/2025,21/10/2025,19/10/2025,Delivered On Time,175659,22,3864498,2263450.3,1601047.7,98.23,Level 3 Top Secret,12
ORD-10619,ALPHA-CNT-2024-419,Ministry of Defense - India,Asia Pacific,India,Cyber Security,Threat Intelligence Node,Airborne,SN-ALPHA-929906,9/12/2025,28/2/2026,24/2/2026,Delivered On Time,1105811,26,28751086,19980779.8,8770306.2,96.45,Level 3 Top Secret,24
ORD-10620,ALPHA-CNT-2025-232,Ministry of Defense - Japan,Asia Pacific,Japan,Naval Technology,Naval Target Radar,Maritime,SN-ALPHA-478799,25/7/2025,29/8/2025,25/8/2025,Delivered On Time,1443453,49,70729197,43897196.73,26832000.27,93.74,Level 2 Restricted,60
ORD-10621,ALPHA-CNT-2023-205,Ministry of Defense - UK,Europe,UK,Cyber Security,Threat Intelligence Node,Ground Tactical,SN-ALPHA-506945,24/10/2024,1/1/2025,,In Production,1161288,43,49935384,30947557.73,18987826.27,94.19,Level 1 Standard,12
ORD-10622,ALPHA-CNT-2024-492,Ministry of Defense - Canada,North America,Canada,Tactical Avionics,Cockpit Head Up Display,Maritime,SN-ALPHA-592489,20/12/2024,21/3/2025,16/3/2025,Delivered On Time,1251121,36,45040356,29332178.14,15708177.86,99.61,Level 3 Top Secret,24
ORD-10623,ALPHA-CNT-2025-615,Ministry of Defense - Saudi Arabia,Middle East,Saudi Arabia,Tactical Avionics,Cockpit Head Up Display,Digital Command,SN-ALPHA-576728,8/6/2025,9/8/2025,,Under Testing,812178,13,10558314,8443465.06,2114848.94,99.49,Level 2 Restricted,36
ORD-10624,ALPHA-CNT-2023-702,Ministry of Defense - UAE,Middle East,UAE,Cyber Security,Quantum Cipher Hardware,Airborne,SN-ALPHA-148693,23/7/2025,21/12/2025,20/12/2025,Delivered On Time,175849,32,5627168,3172268.56,2454899.44,90.56,Level 3 Top Secret,48
ORD-10625,ALPHA-CNT-2024-413,Ministry of Defense - Saudi Arabia,Middle East,Saudi Arabia,Aerospace Systems,Flight Control Radar,Digital Command,SN-ALPHA-141843,21/8/2025,19/10/2025,,In Production,1074903,17,18273351,12693317.48,5580033.52,97.65,Level 1 Standard,60
ORD-10626,ALPHA-CNT-2025-271,Ministry of Defense - Poland,Europe,Poland,Aerospace Systems,Jet Engine Turbine Component,Maritime,SN-ALPHA-780027,24/9/2023,16/3/2024,21/3/2024,Delivered Delayed,305493,41,12525213,7147425.62,5377787.38,90.35,Level 3 Top Secret,36
ORD-10627,ALPHA-CNT-2023-166,Ministry of Defense - South Korea,Asia Pacific,South Korea,Aerospace Systems,Jet Engine Turbine Component,Airborne,SN-ALPHA-439813,15/1/2023,10/4/2023,16/5/2023,Delivered Delayed,654111,36,23547996,13861061.77,9686934.23,90.54,Level 1 Standard,24
